epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,LF,RF,LH,RH,
1670359917576.00,-1.079198064,-1.044408351,0.41358959186293054,211.09,-155.48,74.13,-5585,14228,0,-15.00210742,2662,1,1,0,0,
1670359917585.00,-0.319412561,-0.804833966,-0.0563613,73.34,23.98,34.74,-5290,14228,0,-14.22218869,2664,0,1,0,0,
1670359917592.00,-0.159613198,-0.505265302,-0.61629884,61.15,101.97,21.56,-5290,14228,0,-14.22218869,2666,0,1,0,0,
1670359917602.00,-0.139797417,-0.315702593,-1.366223104,91.16,275.79,-2.55,-6589,14228,0,-17.65647489,2668,0,1,0,0,
1670359917609.00,1.420037397963944,-1.566145821,1.2138660294269532,71.19,261.01,-37.4,-6589,14228,0,-17.65647489,2670,0,1,0,0,
1670359917619.00,2.199893711636027,-1.456594658,0.863968804,113.66,86.28,-60.92,-5378,14228,0,-14.45484241,2672,0,1,0,0,
1670359917626.00,3.249773494203208,-1.447048315,0.7440853283278063,159.48,132.63,44.84,-5378,14228,0,-14.45484241,2674,0,1,0,0,
1670359917635.00,2.649677857905023,-2.147505424,1.344215389269405,33.78,164.26,-40.64,-6047,14228,0,-16.22353946,2676,0,1,0,0,
1670359917642.00,1.3496068757342785,-1.827963956,1.3343583767000529,-40.26,130.1,-197.99,-6047,14228,0,-16.22353946,2678,0,1,0,0,
1670359917652.00,0.6795596934646795,-1.088421169,0.9045132283008032,-88.46,16.7,-238.92,-5948,14228,0,-15.96180402,2680,0,1,0,0,
1670359917659.00,0.5695348274865459,-0.768873672,0.28467843205311666,-103.64,-44.13,-231.31,-5948,14228,0,-15.96180402,2682,0,0,0,0,
1670359917669.00,-0.010469565,0.050682403086977135,-0.485147842,-136.34,-148.77,-222.51,-6453,14228,0,-17.29691913,2684,0,0,0,0,
1670359917676.00,-0.4704555,0.3202511785989066,-0.874967521,-139.6,-170.33,-220.64,-6453,14228,0,-17.29691913,2686,0,0,0,0,
1670359917685.00,-0.280425013,1.129836814,-0.544782408,-146.85,-122.75,-174.86,-6630,14228,0,-17.76487037,2688,0,0,0,0,
1670359917692.00,0.1096199446897058,1.209443290850198,-0.154594077,-207.37,-26.7,-137.7,-6630,14228,0,-17.76487037,2690,0,0,0,0,
1670359917702.00,0.3196774900654671,1.9090742218340937,0.12559609358981064,-216.64,-70.48,-138.97,-6567,14228,0,-17.59831146,2692,0,0,0,0,
1670359917709.00,0.5097457201220916,1.9887326767300686,-0.154213187,-172.44,-170.14,-118.14,-6567,14228,0,-17.59831146,2694,0,0,0,0,
1670359917719.00,0.299822621,1.598421053,-0.294023175,-120.5,-189.46,-97.53,-6548,14228,0,-17.5480794,2696,0,0,0,0,
1670359917725.00,-0.140093957,0.9081410468562093,-0.053835082,-128.76,-198.02,-58,-6548,14228,0,-17.5480794,2698,0,0,0,1,
1670359917735.00,-0.660006239,0.067893778,0.26634993604719115,-151.9,-172.78,2.6,-5819,14228,0,-15.62075482,2700,0,0,0,1,
1670359917742.00,-0.629916389,-0.652319969,0.31653072920012615,-167.06,-106.15,82.82,-5819,14228,0,-15.62075482,2702,0,0,0,1,
1670359917752.00,-0.249826396,-0.822499466,0.32670608096459686,-215.32,-33.56,125.48,-6008,14228,0,-16.12043156,2704,0,0,0,1,
1670359917759.00,-0.119738059,-0.932643811,0.3468746609533867,-234.18,-26.56,134.84,-6008,14228,0,-16.12043156,2706,0,0,0,1,
1670359917769.00,0.4203469414058015,-0.962751798,0.207035012,-242.89,-80.04,137.04,-5963,14228,0,-16.00146091,2708,0,0,0,1,
1670359917776.00,0.5804269280469893,-0.732821868,-0.022814436,-240.3,-94.95,111.28,-5963,14228,0,-16.00146091,2710,0,0,1,1,
1670359917785.00,0.32050011202308787,0.147147863,-0.812675304,-253.82,-137.68,47.69,-5606,14228,0,-15.05762706,2712,0,0,1,1,
1670359917792.00,0.17056454266563487,0.8171594751573963,-1.232549126,-270.17,-211.69,22.19,-5606,14228,0,-15.05762706,2714,0,0,1,1,
1670359917802.00,-0.069381862,2.2272149849294607,-1.372437162,-261.51,-223.96,16.2,-5807,14228,0,-15.58902931,2716,0,0,1,1,
1670359917809.00,-0.299341243,2.8173159984761518,-0.542340255,-268.5,-178.32,19.99,-5807,14228,0,-15.58902931,2718,0,0,1,0,
1670359917819.00,-1.099315696,2.907463349668152,-0.292258837,-177.7,-81.23,46.99,-5910,14228,0,-15.86133991,2720,0,0,1,0,
1670359917826.00,-1.489307125,2.637656852313435,-0.522193049,-36.16,10.34,127.46,-5910,14228,0,-15.86133991,2722,0,0,1,0,
1670359917835.00,-0.989317064,1.9778952359976105,-0.542142835,53.75,40.27,187.86,-5887,14228,0,-15.80053269,2724,0,0,1,0,
1670359917842.00,-0.559346592,1.2881762457748693,-0.672107948,88.36,34.6,164.13,-5887,14228,0,-15.80053269,2726,0,0,1,0,
1670359917852.00,-0.319396404,0.7484968478446214,-1.022087906,190.21,44.02,101.57,-5110,14228,0,-13.74630607,2728,0,0,1,0,
1670359917859.00,-0.43946693,0.6388534618991885,-0.992081934,203.02,52.4,63.71,-5110,14228,0,-13.74630607,2730,0,0,1,0,
1670359917869.00,-1.249558398,0.1792421495579308,-0.862088903,190.39,83.33,-18.4,-6047,14228,0,-16.22353946,2732,1,0,0,0,
1670359917876.00,-1.559670759,-0.020341247,-1.402107295,184.01,83.46,-23.96,-6047,14228,0,-16.22353946,2734,1,0,0,0,
1670359917885.00,-1.709803529,-0.499900982,-2.912135127,167.7,75.13,26.5,-3434,14228,0,-9.315310179,2736,1,0,0,0,
1670359917892.00,-1.319955651,-0.509441275,-1.922169755,149.44,198.69,40.01,-3434,14228,0,-9.315310179,2738,1,0,0,0,
1670359917902.00,-0.030125491,0.001033776,2.2577921944524086,167.82,277.54,-7.76,-4401,14228,0,-11.87185733,2740,1,0,0,0,
1670359917909.00,0.9796889667328375,-0.648479785,4.067754384192314,226.89,98.84,-69.58,-4401,14228,0,-11.87185733,2742,1,0,0,0,
1670359917919.00,0.5494898091534057,-1.757985741,2.277719939559322,285.54,28.92,-101.2,-5656,14228,0,-15.18981667,2744,1,0,0,0,
1670359917925.00,0.009278956,-1.707487549,0.6876909557004268,286.68,70.77,-61.18,-5656,14228,0,-15.18981667,2746,1,0,0,0,
1670359917935.00,-0.430941844,-1.616988125,0.9776686317579178,286.68,18.26,44.3,-5917,14228,0,-15.87984646,2748,1,1,0,0,
1670359917942.00,-0.901170854,-1.196489749,0.6976536203178139,282.66,-62.01,98.41,-5917,14228,0,-15.87984646,2750,1,1,0,0,
1670359917952.00,-0.841406179,-1.085994098,-0.002353767,138.06,-43.22,105.97,-6660,14228,0,-17.84418414,2752,0,1,0,0,
1670359917959.00,-0.42164565,-0.855502334,-0.472353427,100.26,62.45,76.41,-6660,14228,0,-17.84418414,2754,0,1,0,0,
1670359917969.00,-0.041886831,-0.435015205,-0.752345282,79.69,278.57,32.52,-5463,14228,0,-14.67956476,2756,0,1,0,0,
1670359917975.00,1.0378728641483246,-1.374533111,0.827670852,6.89,286.68,27.55,-5463,14228,0,-14.67956476,2758,0,1,0,0,
1670359917985.00,1.7276359438327469,-1.624056099,1.0076952112790156,-14.8,227.13,-71.72,-5830,14228,0,-15.64983653,2760,0,1,0,0,
1670359917992.00,2.447404541964107,-1.413583748,1.5577278561297336,84.77,232.1,-56.02,-5830,14228,0,-15.64983653,2762,0,1,0,0,
1670359918002.00,1.6971801450916804,-1.853115057,1.3977684416889358,25.73,182.25,-80.3,-5975,14228,0,-16.03318641,2764,0,1,0,0,
1670359918009.00,1.5169634680966442,-1.512648397,1.2378160985252236,0.93,118.2,-135.35,-5975,14228,0,-16.03318641,2766,0,1,0,0,
1670359918018.00,0.8667545116480336,-0.502181516,0.4178694335665453,-76.8,-1.36,-206.57,-6006,14228,0,-16.11514398,2768,0,0,0,0,
1670359918025.00,0.4165527221672892,-0.131711661,-0.032073351,-109.72,-22.88,-211.74,-6006,14228,0,-16.11514398,2770,0,0,0,0,
1670359918035.00,-0.593642804,0.5387641918788663,-0.902014247,-95.65,-63.77,-187.5,-6183,14228,0,-16.58309521,2772,0,0,0,0,
1670359918042.00,-0.393833088,0.7292491026444478,-0.971955201,-104.76,-59.83,-121.97,-6183,14228,0,-16.58309521,2774,0,0,0,0,
1670359918052.00,0.20598090778131967,0.6997459859175575,-0.941897912,-177.01,-5.28,-80.23,-6078,14228,0,-16.30549702,2776,0,0,0,0,
1670359918059.00,0.5057982974662223,1.1302574987718068,-0.67184373,-244.35,-32.55,-89.47,-6078,14228,0,-16.30549702,2778,0,0,0,0,
1670359918068.00,0.8456181455251919,1.830785948942146,-0.091793677,-248.14,-153.01,-119.41,-5833,14228,0,-15.65776791,2780,0,0,0,0,
1670359918075.00,0.47543933414226514,2.071333152700423,0.098251452,-182.86,-245.4,-111.98,-5833,14228,0,-15.65776791,2782,0,0,0,0,
1670359918085.00,0.12526051279529252,1.5219002775096664,0.088290953,-120.52,-265.81,-62.13,-6094,14228,0,-16.3477977,2784,0,0,0,0,
1670359918092.00,-0.074919848,0.8424877971593416,0.13832412180754794,-110.96,-266.81,-30.33,-6094,14228,0,-16.3477977,2786,0,0,0,1,
1670359918102.00,-0.625103341,-0.896904356,0.4883502064417214,-148.2,-194.07,91.34,-5087,14228,0,-13.68549885,2788,0,0,0,1,
1670359918109.00,-0.265291505,-1.146276462,0.46836836350361666,-172.01,-152.93,130.11,-5087,14228,0,-13.68549885,2790,0,0,0,1,
1670359918118.00,-0.265485746,-0.835628653,0.5283776003159912,-215.89,-95.31,137.6,-5880,14228,0,-15.78202615,2792,0,0,0,1,
1670359918125.00,-0.235687334,-0.824960717,0.3083767415309842,-224.1,-127.14,136.91,-5880,14228,0,-15.78202615,2794,0,0,0,1,
1670359918135.00,-0.18589743,-0.334272088,-0.151635553,-244.96,-127.72,103.6,-5657,14228,0,-15.19246046,2796,0,0,0,1,
1670359918142.00,-0.256117101,0.14643806063110207,-0.451660708,-284.85,-121.82,66.85,-5657,14228,0,-15.19246046,2798,0,0,1,1,
1670359918152.00,-0.126347327,0.8371706778820736,-0.701700107,-286.72,-140.28,52.63,-5312,14228,0,-14.28035212,2800,0,0,1,1,
1670359918159.00,0.2534109800589581,1.507926621268655,-1.211754957,-286.72,-145.48,52.32,-5312,14228,0,-14.28035212,2802,0,0,1,1,
1670359918168.00,0.4931569202958105,1.9987064169389324,-1.641826151,-286.71,-91.16,51.59,-5835,14228,0,-15.66305549,2804,0,0,1,0,
1670359918175.00,0.19288952100132534,2.5895100142074505,-0.771914134,-245.09,-66.35,33.83,-5835,14228,0,-15.66305549,2806,0,0,1,0,
1670359918185.00,-0.2173923,3.060336557274352,0.24798110010814473,-104.68,-102.53,42.27,-5622,14228,0,-15.09992773,2808,0,0,1,0,
1670359918192.00,-0.36768968,3.1011841831242513,0.2578598395597681,-20.19,-109.7,63.29,-5622,14228,0,-15.09992773,2810,0,0,1,0,
1670359918202.00,-0.748003698,1.6220499126991568,-1.032277548,168.05,-101.73,112.76,-3475,14228,0,-9.423705663,2812,0,0,1,0,
1670359918209.00,-0.978335262,1.042929745090896,-1.572430598,214.85,-86.62,97.71,-3475,14228,0,-9.423705663,2814,0,0,1,0,
1670359918218.00,-1.828684986,0.593818932,-1.34259853,258.55,-20.38,64.26,8434,14228,0,22.06121684,2816,0,0,0,0,
1670359918225.00,-1.659053025,-0.215287724,-0.272780094,284.76,85.08,39.61,8434,14228,0,22.06121684,2818,0,0,0,0,
1670359918235.00,-1.819438937,-1.074395605,-0.252973621,286.68,137.88,-3.02,1109,14228,0,2.6954382406297084,2820,0,0,0,0,
1670359918242.00,-2.699841574,-0.903510017,-2.833177133,286.59,177.77,26.01,1109,14228,0,2.6954382406297084,2822,1,0,0,0,
1670359918252.00,-1.390259003,-0.832635988,-3.053388194,161.27,183.91,195.66,-932,14228,0,-2.700541844,2824,1,0,0,0,
1670359918259.00,-0.190688517,-0.721778195,-1.043603581,61.09,286.5,154.1,-932,14228,0,-2.700541844,2826,1,0,0,0,
1670359918268.00,0.8488731087540027,-1.120940977,1.4461807403296374,83.48,286.68,53.22,8133,14228,0,21.26543535717447,2828,1,0,0,0,
1670359918275.00,2.268429193521413,-0.940128321,3.0259691197489844,120.81,277.24,0.38,8133,14228,0,21.26543535717447,2830,1,0,0,0,
1670359918285.00,2.157982703,-1.63934382,2.5057655042776497,270.67,172.22,-111.75,14610,14228,0,38.38927808551451,2832,1,0,0,0,
1670359918292.00,1.9175359198596722,-1.728590591,1.9055729728040904,286.46,139.96,-98.36,14610,14228,0,38.38927808551451,2834,1,0,0,0,
1670359918302.00,-0.002909634,-1.307871175,0.2553936947739692,281.69,-2.26,26.67,11937,14228,0,31.32242126710276,2836,1,0,0,0,
1670359918309.00,-0.963352972,-0.577187528,0.4052291934044187,230.91,-25.24,60.47,11937,14228,0,31.32242126710276,2838,1,1,0,0,
1670359918318.00,-1.47379322,0.40345885608561277,0.9350806373270045,88.31,-164.84,111.19,4336,14228,0,11.226955993347524,2840,1,1,0,0,
1670359918325.00,-1.274229226,-0.315933293,-0.46505102,111.38,-81.69,32.24,4336,14228,0,11.226955993347524,2842,0,1,0,0,
1670359918335.00,-0.324659388,-0.655365166,-0.135164963,92.5,167.63,3.33,8247,14228,0,21.566827679396297,2844,0,1,0,0,
1670359918342.00,2.0449182392923255,-1.334837834,1.8547395592777798,46.65,175.23,9.96,8247,14228,0,21.566827679396297,2846,0,1,0,0,
1670359918352.00,3.814505514669064,-0.704352098,-1.315336813,203.5,77.08,-67.42,8740,14228,0,22.870217283390684,2848,0,1,0,0,
1670359918359.00,2.8941036025735256,-1.503908377,1.4646064027471766,144.29,30.69,-132.55,8740,14228,0,22.870217283390684,2850,0,1,0,0,
1670359918368.00,0.39371260196791596,-1.763506643,1.8045695142620883,-5.22,2.42,-136.92,7021,14228,0,18.325538319361577,2852,0,1,0,0,
1670359918375.00,-0.596668277,-1.113146335,1.5145524763570257,-20.93,35.31,-134.24,7021,14228,0,18.325538319361577,2854,0,1,0,0,
1670359918385.00,-0.707040191,-0.472826336,0.7145546917730189,-53.22,59.38,-132.27,2032,14228,0,5.135658533706419,2856,0,1,0,0,
1670359918392.00,-0.607404231,-0.062545102,0.24457504263735055,-65.52,84.05,-137.17,2032,14228,0,5.135658533706419,2858,0,1,0,0,
1670359918402.00,0.062238724,0.44769913255233584,-0.585387902,-88.51,146.05,-118.5,-367,14228,0,-1.206799194,2860,0,0,0,0,
1670359918409.00,0.22188796261409338,0.5979081571085417,-0.805335639,-125.12,164.61,-94.79,-367,14228,0,-1.206799194,2862,0,0,0,0,
1670359918418.00,0.6715428003593409,0.7180836355525321,-0.365269533,-175.9,143.43,-46.92,-1684,14228,0,-4.688673654,2864,0,0,0,0,
1670359918425.00,0.6512024471264187,0.9782270028094513,-0.29519073,-144.1,40.35,-49.72,-1684,14228,0,-4.688673654,2866,0,0,0,0,
1670359918435.00,0.2708659164410525,0.6683394012579582,-0.285100189,-97.68,-107.29,-57.19,-1211,14228,0,-3.438159896,2868,0,0,0,0,
1670359918442.00,0.080532023,0.4784216617168799,0.025001256953548184,-89.13,-210.12,-16.04,-1211,14228,0,-3.438159896,2870,0,0,0,0,
1670359918452.00,0.080199448,0.23847434580155463,0.075112853,-112.96,-231.44,23.19,3138,14228,0,8.059692817718165,2872,0,0,0,0,
1670359918459.00,-0.040133187,-0.281502164,0.43523385912585155,-149.38,-194.57,48.88,3138,14228,0,8.059692817718165,2874,0,0,0,1,
1670359918468.00,-0.180467281,-0.671507542,0.6953634656284644,-186.52,-128.98,91.67,6201,14228,0,16.157628633204585,2876,0,0,0,1,
1670359918475.00,-0.280804212,-1.001541361,0.645500706,-206.19,-110.63,107.45,6201,14228,0,16.157628633204585,2878,0,0,0,1,
1670359918485.00,-0.481145288,-0.661602958,0.5556443841951766,-270.91,-103.36,91.95,10260,14228,0,26.88878157968169,2880,0,0,0,1,
1670359918492.00,-0.671491692,-0.021691378,0.46579306258821007,-282.4,-100.13,81.1,10260,14228,0,26.88878157968169,2882,0,0,0,1,
1670359918502.00,-0.861844412,0.5781945373252613,-0.424054899,-286.35,-88.33,93.56,14129,14228,0,37.117613989122425,2884,0,0,1,1,
1670359918509.00,-0.822204177,0.6480559667141373,-0.543901225,-286.72,-114.47,97.44,14129,14228,0,37.117613989122425,2886,0,0,1,1,
1670359918518.00,-0.61257141,1.3578939222696078,-0.353747574,-286.7,-129.88,97.08,21352,14228,0,56.21372577340529,2888,0,0,1,1,
1670359918525.00,0.13705375233949374,1.2577090952338792,-0.833595438,-237.26,-33.78,94.47,21352,14228,0,56.21372577340529,2890,0,0,1,1,
1670359918535.00,0.8066713311007238,1.677501727,-1.113446077,-112.88,103.93,60.62,30161,14228,0,79.50289214579179,2892,0,0,1,0,
1670359918542.00,1.776281285553753,1.457271516364614,0.2366995249357994,-64.11,68.43,63.13,30161,14228,0,79.50289214579179,2894,0,0,1,0,
1670359918552.00,1.0658832516909085,0.9270175817725658,0.526840607,55.26,-36.56,45.74,39316,14228,0,103.70681065404456,2896,0,0,1,0,
1670359918559.00,-0.344523582,0.3367385249373953,0.1869764467347531,101.63,-93.47,36.92,39316,14228,0,103.70681065404456,2898,0,0,1,0,
1670359918568.00,-1.134940321,0.036432586867113745,-0.802893751,195.21,-75.72,25.37,45635,14228,0,120.41293419895432,2900,0,0,1,0,
1670359918575.00,-1.575368018,0.006097826,-1.152770758,221.43,-33.82,25.4,45635,14228,0,120.41293419895432,2902,0,0,1,0,
1670359918585.00,-2.915807317,0.1857322315856449,-1.112655117,230.46,142.42,-6.49,42642,14228,0,112.50006384448132,2904,0,0,0,0,
1670359918592.00,-3.136258136,0.095333762,-1.352546977,224.24,194.71,-31.03,42642,14228,0,112.50006384448132,2906,1,0,0,0,
1670359918602.00,-3.076719382,-0.64509965,-2.522445988,203.86,272.24,-51.91,37317,14228,0,98.42186984596182,2908,1,0,0,0,
1670359918609.00,-1.527188817,-0.775570019,-2.362351146,158.39,283.59,16.61,37317,14228,0,98.42186984596182,2910,1,0,0,0,
1670359918618.00,0.012336795480793306,-1.276079169,-0.162260669,123.24,286.68,68.95,38186,14228,0,100.7193253548282,2912,1,0,0,0,
1670359918625.00,0.001861304,-2.206628563,2.4278278221299354,129.04,286.68,142.13,38186,14228,0,100.7193253548282,2914,1,0,0,0,
1670359918635.00,1.42138875,-2.337219101,1.727916741266526,204.2,277.77,173.05,38193,14228,0,100.73783190092954,2916,1,0,0,0,
1670359918642.00,2.2209230111836264,-0.897850952,1.958007994478694,155.72,144.49,143.26,38193,14228,0,100.73783190092954,2918,1,0,0,0,
1670359918652.00,1.050467507484066,-0.178523587,0.3881027856900188,161.24,-1.74,37.13,28058,14228,0,73.94299693848917,2920,1,0,0,0,
1670359918659.00,0.30002507077402624,0.5107639484994443,0.6482017379714027,145.91,-47.94,-36.61,28058,14228,0,73.94299693848917,2922,1,1,0,0,
1670359918668.00,-0.800401891,0.8300127137397327,0.278305106,106.16,-73.91,-18.83,16783,14228,0,44.13423875383054,2924,1,1,0,0,
1670359918675.00,-0.780811076,0.6892236306557618,-0.001587067,122.82,-80.25,13.99,16783,14228,0,44.13423875383054,2926,0,1,0,0,
1670359918685.00,1.2587999293623509,0.11839737902805172,-0.351474846,131.82,30.05,-18.63,11226,14228,0,29.442684941666634,2928,0,1,0,0,
1670359918692.00,2.4684335382250575,-0.532465559,0.2286416909989119,106.79,53.05,-7.68,11226,14228,0,29.442684941666634,2930,0,1,0,0,
1670359918702.00,3.408091743649073,-0.993364729,-0.081237511,142.43,-63.74,-46.79,9559,14228,0,25.035483177247485,2932,0,1,0,0,
1670359918709.00,2.607775657680593,-1.124299501,-0.19111249,176.83,-129.22,-89.89,9559,14228,0,25.035483177247485,2934,0,1,0,0,
1670359918718.00,1.8574852981693841,-1.425268897,1.869016682032284,175.79,-102.72,-100.79,3034,14228,0,7.784738418498254,2936,0,1,0,0,
1670359918725.00,0.10721970312918233,-2.336271458,1.9891497324287337,122.18,-43.66,-131.67,3034,14228,0,7.784738418498254,2938,0,1,0,0,
1670359918735.00,-0.803022703,-2.197305087,1.3492858955087843,-35.44,-10.29,-161.52,-1537,14228,0,-4.300036186,2940,0,1,0,0,
1670359918742.00,-0.653243667,-1.488366912,1.1294237639061073,-106.57,-20.16,-179.24,-1537,14228,0,-4.300036186,2942,0,1,0,0,
1670359918752.00,-0.423444794,-0.709453295,0.38956136086423565,-105.45,29.31,-164.6,-4402,14228,0,-11.87450113,2944,0,0,0,0,
1670359918759.00,-0.413627465,-0.110560026,-0.660303666,-102.58,51.56,-148.91,-4402,14228,0,-11.87450113,2946,0,0,0,0,
1670359918768.00,-0.063792867,0.28831741881503636,-0.750173789,-157.43,89.07,-86.63,-6205,14228,0,-16.64125864,2948,0,0,0,0,
1670359918775.00,-0.00394206,0.4271836483571594,-0.700051357,-188.17,95.61,-76.22,-6205,14228,0,-16.64125864,2950,0,0,0,0,
1670359918785.00,0.055923954,0.7360431960700147,-0.749938461,-200.41,46.01,-61.69,-5736,14228,0,-15.40132005,2952,0,0,0,0,
1670359918792.00,0.20580418187884433,0.9049004094655693,-0.829836901,-156.35,-69.42,-61.76,-5736,14228,0,-15.40132005,2954,0,0,0,0,
1670359918802.00,0.6856975859278795,1.2637593542944339,-0.739748174,-129.3,-140.44,-63.92,-6035,14228,0,-16.19181395,2956,0,0,0,0,
1670359918809.00,0.675603006,0.9826237262076671,-0.32967348,-139.7,-195.06,-63.71,-6035,14228,0,-16.19181395,2958,0,0,0,1,
1670359918818.00,0.18551908748084817,0.5114968123019132,-0.099613771,-156.17,-234.59,-70.9,-5654,14228,0,-15.18452909,2960,0,0,0,1,
1670359918825.00,-0.284555713,-0.089618445,0.26043014936345343,-174.7,-223.2,-35.76,-5654,14228,0,-15.18452909,2962,0,0,0,1,
1670359918835.00,-0.434623011,-0.420719289,0.4404575054285806,-187.79,-179.05,23.54,-6141,14228,0,-16.47205594,2964,0,0,0,1,
1670359918842.00,-0.594684354,-0.471802973,0.3004674499526725,-200.74,-134.41,59.72,-6141,14228,0,-16.47205594,2966,0,0,0,1,
1670359918852.00,-0.484741134,-0.55286663,0.1404590126502398,-228.17,-103.49,77.67,-6006,14228,0,-16.11514398,2968,0,0,0,1,
1670359918859.00,-0.394794542,-0.603907206,0.1104311110634336,-249.33,-98.36,88.4,-6006,14228,0,-16.11514398,2970,0,0,0,1,
1670359918868.00,0.095154411,-0.394921438,-0.109617408,-286.72,-102.4,112.13,-5097,14228,0,-13.71193677,2972,0,0,1,1,
1670359918875.00,0.10510482143342123,-0.165905864,-0.379687713,-286.72,-120.37,107.43,-5097,14228,0,-13.71193677,2974,0,0,1,1,
1670359918885.00,-0.284944178,0.7631431125217105,-1.369780903,-286.72,-168.4,92.15,-4626,14228,0,-12.4667106,2976,0,0,1,1,
1670359918892.00,-0.284993435,1.1322290599052054,-1.529897833,-286.72,-175.52,94.55,-4626,14228,0,-12.4667106,2978,0,0,1,1,
1670359918902.00,-0.155043735,1.9313552988477878,-1.370038928,-286.72,-116.03,99.57,-2591,14228,0,-7.08659327,2980,0,0,1,0,
1670359918909.00,0.084904216,2.9005246433439513,-0.39020409,-244.51,-64.74,101.26,-2591,14228,0,-7.08659327,2982,0,0,1,0,
1670359918918.00,0.16484976240404484,3.689739104954137,0.3996071989081456,-117.66,-73.72,111.97,-1900,14228,0,-5.259732791,2984,0,0,1,0,
1670359918925.00,-0.795207742,2.818999601813524,-0.360604341,25.85,-77.11,136.8,-1900,14228,0,-5.259732791,2986,0,0,1,0,
1670359918935.00,-1.235268859,1.5583058422168736,-1.130837911,147.86,-54.13,136,-4231,14228,0,-11.42241264,2988,0,0,1,0,
1670359918942.00,-1.2653339,0.6676565000063868,-1.391092543,189.06,-37.73,82.1,-4231,14228,0,-11.42241264,2990,0,0,1,0,
